File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47656-TP.c,6094,4,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"			memcpy(&avc->s_info, &n_state, sizeof(AVCSliceInfo));",12a748f9053cbb6065c116b8ac733cadb27dded131d138155bc2106768cedf64,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47656-TP.c,6097,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(&avc->s_info, &n_state, sizeof(AVCSliceInfo));",12a748f9053cbb6065c116b8ac733cadb27dded131d138155bc2106768cedf64,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47656-TP.c,6216,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(&avc->s_info, &n_state, sizeof(AVCSliceInfo));",12a748f9053cbb6065c116b8ac733cadb27dded131d138155bc2106768cedf64,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47656-TP.c,8133,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(&n_state, &hevc->s_info, sizeof(HEVCSliceInfo));",54ebf45f12220ad585e5403fd0a910f5ea6abc96a8854be006cd3fca9d7ddf30,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47656-TP.c,8210,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(&hevc->s_info, &n_state, sizeof(HEVCSliceInfo));",7f8e389649b180ccb69d12f3f3b75cea77dcdd9a76a0a721acc3cd2f74ec3f28,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47656-TP.c,8789,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char szNAME[8];,51bf6a3abde54f334fd33dd0b9b320db030545464915a42420e7cbe17da067f3,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47656-TP.c,8997,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char tag[9];,8edab75168a900634a8f98a285a94c546d5e64189f346b33472a950b89b4aed5,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47656-TP.c,4748,7,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",		if (read) break;,ec4e25e39ca4376bfa07d5725b4252a686d41c43ac16edef2e19485d5b982d30,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47656-TP.c,4758,26,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",	coded = avc_golomb_bits[read];,d030c30c4e436d238b093a8df25d9759f3e9da027917a9bc752233764bcad9d2,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,324,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char m4v_cache[M4V_CACHE_SIZE];,8eaa7039709b8d6e85c584cc5c911928b45111582f8ee2b678891fcdd4a92e3b,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,386,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy((*o_data + 5), data, sizeof(char)*dataLen);",4a884610055663326bc4c0b1f7e065351eb60c1c81e95cc66ca5638d4da9733f,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,409,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	unsigned char p[4];,c0b33cec7f9c13ee83ed4c56766f45889f8af3c4bfe0f608c83f2a11cde15ddc,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,2510,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char block[OBU_BLOCK_SIZE];,554191e24875667b84c5bf42949b2276942f0be43da3c1028172cd09836242dd,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,2571,5,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"				memcpy(a->obu + hdr_size, output, out_size);",25fe38529390fef9557d75dbbc598d79128b87efe058d87d62585aa5197d2aec,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,4521,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	unsigned char bytes[4];,80a1756b096b9ed4456b1ff571772ce4f8bfa54442036449f5d0b8f8ca6342d1,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,4577,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	unsigned char bytes[4];,80a1756b096b9ed4456b1ff571772ce4f8bfa54442036449f5d0b8f8ca6342d1,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,4820,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char avc_cache[AVC_CACHE_SIZE];,6c7dc24362c12d5b2c6138ce05db8ac6877673d9a1bb75a0d4b04b7e51b0c706,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,6069,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(&n_state, &avc->s_info, sizeof(AVCSliceInfo));",29023a4f92062428317d32d105f54c66d4c99843ac644bc02cb04e8cb3ada9ef,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,6094,4,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"			memcpy(&avc->s_info, &n_state, sizeof(AVCSliceInfo));",12a748f9053cbb6065c116b8ac733cadb27dded131d138155bc2106768cedf64,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,6097,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(&avc->s_info, &n_state, sizeof(AVCSliceInfo));",12a748f9053cbb6065c116b8ac733cadb27dded131d138155bc2106768cedf64,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,6216,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(&avc->s_info, &n_state, sizeof(AVCSliceInfo));",12a748f9053cbb6065c116b8ac733cadb27dded131d138155bc2106768cedf64,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,8133,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(&n_state, &hevc->s_info, sizeof(HEVCSliceInfo));",54ebf45f12220ad585e5403fd0a910f5ea6abc96a8854be006cd3fca9d7ddf30,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,8210,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(&hevc->s_info, &n_state, sizeof(HEVCSliceInfo));",7f8e389649b180ccb69d12f3f3b75cea77dcdd9a76a0a721acc3cd2f74ec3f28,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,8789,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char szNAME[8];,51bf6a3abde54f334fd33dd0b9b320db030545464915a42420e7cbe17da067f3,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,8997,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char tag[9];,8edab75168a900634a8f98a285a94c546d5e64189f346b33472a950b89b4aed5,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,4748,7,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",		if (read) break;,ec4e25e39ca4376bfa07d5725b4252a686d41c43ac16edef2e19485d5b982d30,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47657-TP.c,4758,26,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",	coded = avc_golomb_bits[read];,d030c30c4e436d238b093a8df25d9759f3e9da027917a9bc752233764bcad9d2,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47658-TP.c,324,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char m4v_cache[M4V_CACHE_SIZE];,8eaa7039709b8d6e85c584cc5c911928b45111582f8ee2b678891fcdd4a92e3b,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47658-TP.c,386,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy((*o_data + 5), data, sizeof(char)*dataLen);",4a884610055663326bc4c0b1f7e065351eb60c1c81e95cc66ca5638d4da9733f,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47658-TP.c,409,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	unsigned char p[4];,c0b33cec7f9c13ee83ed4c56766f45889f8af3c4bfe0f608c83f2a11cde15ddc,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47658-TP.c,2510,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char block[OBU_BLOCK_SIZE];,554191e24875667b84c5bf42949b2276942f0be43da3c1028172cd09836242dd,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47658-TP.c,2571,5,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"				memcpy(a->obu + hdr_size, output, out_size);",25fe38529390fef9557d75dbbc598d79128b87efe058d87d62585aa5197d2aec,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47658-TP.c,4521,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	unsigned char bytes[4];,80a1756b096b9ed4456b1ff571772ce4f8bfa54442036449f5d0b8f8ca6342d1,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47658-TP.c,4577,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	unsigned char bytes[4];,80a1756b096b9ed4456b1ff571772ce4f8bfa54442036449f5d0b8f8ca6342d1,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47658-TP.c,4820,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char avc_cache[AVC_CACHE_SIZE];,6c7dc24362c12d5b2c6138ce05db8ac6877673d9a1bb75a0d4b04b7e51b0c706,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47658-TP.c,6069,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(&n_state, &avc->s_info, sizeof(AVCSliceInfo));",29023a4f92062428317d32d105f54c66d4c99843ac644bc02cb04e8cb3ada9ef,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47658-TP.c,6094,4,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"			memcpy(&avc->s_info, &n_state, sizeof(AVCSliceInfo));",12a748f9053cbb6065c116b8ac733cadb27dded131d138155bc2106768cedf64,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47658-TP.c,6097,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(&avc->s_info, &n_state, sizeof(AVCSliceInfo));",12a748f9053cbb6065c116b8ac733cadb27dded131d138155bc2106768cedf64,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47658-TP.c,6216,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(&avc->s_info, &n_state, sizeof(AVCSliceInfo));",12a748f9053cbb6065c116b8ac733cadb27dded131d138155bc2106768cedf64,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47658-TP.c,8133,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(&n_state, &hevc->s_info, sizeof(HEVCSliceInfo));",54ebf45f12220ad585e5403fd0a910f5ea6abc96a8854be006cd3fca9d7ddf30,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/gpac@@gpac-v0.9.0-preview-CVE-2022-47658-TP.c,8210,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(&hevc->s_info, &n_state, sizeof(HEVCSliceInfo));",7f8e389649b180ccb69d12f3f3b75cea77dcdd9a76a0a721acc3cd2f74ec3f28,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
